Id,Square,KitchenSquare,LifeSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_3,Shops_1,avgsq_x,Healthcare_1,avgpriceavg,Ecology_2_A,Ecology_3_A,Shops_2_A,Helthcare_2_0,Helthcare_2_1,Helthcare_2_2,Helthcare_2_3,Helthcare_2_4,Helthcare_2_5,Rooms_1.0,Rooms_2.0,Rooms_3.0,Rooms_4.0,Price
8610,-0.127352774568564,-0.21965729213777618,-0.05282918225471197,-0.8637279868115206,-1.5988266221425746,-0.4241328765781537,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,0.43894658153583377,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,1,0,0,0,218138.0959553581
12932,-0.14188972431638014,-0.18464265994454834,-0.05282918225471197,0.8535388701270187,-0.06902791712315413,1.6469082704091693,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,0.43894658153583377,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,1,0,0,0,195895.9832191407
9603,-0.29850200850040304,-0.044584131171637,-0.24368023367325287,-0.2913057011653409,-0.748938452687341,-0.4241328765781537,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,-0.1015225327717455,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,1,0,0,0,143805.157012055
9265,-0.27668161048091666,0.09547439760127435,-0.22536057443243773,1.4259611557731984,0.44090498454998606,-0.0426252968699626,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,-0.04964327965415889,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,1,0,0,0,185193.8403765142
13105,-0.19285201338869426,-0.18464265994454834,-0.05282918225471197,0.0903091559321123,0.44090498454998606,1.6469082704091693,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,0.43894658153583377,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,1,0,0,0,209235.7374197212
1782,-0.14430801285778927,0.1304890297945022,-0.1985128407553948,0.2811165844808389,0.7808602523320795,1.6469082704091693,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,0.02638653906439547,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,1,0,0,0,185934.6711844092
12332,-0.19222990909112048,0.09547439760127435,-0.18513782926686742,-0.48211312971406745,0.10094971676789259,-0.8056404562863448,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,0.0642630954644187,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,1,0,0,0,203820.4897705654
6593,-0.3357390165401052,0.025445133214818675,-0.22284289220968617,-0.10049827261661429,-0.23900555101420087,-0.5331350422090655,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,-0.04251348146376607,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,1,0,0,0,178667.1558984088
15404,0.5710637050423019,0.1304890297945022,0.3893908608503873,1.616768584321925,1.4607707878962664,0.7203898625464196,-0.2505290897059242,0.47416862408077,-0.12753306190436442,1.408355953017129,-0.15839769715233776,-0.1692400017779098,0.4376434012462169,0,0,0,1,0,0,0,0,0,0,0,0,1,559215.4460053578
4765,-0.15921692400711737,-0.21965729213777618,-0.09968956252767242,-0.10049827261661429,-0.23900555101420087,-0.9146426219172565,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.2343543762426035,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,220925.90852358093
8026,0.049658725547991396,0.1304890297945022,0.10987547814032586,1.8075760128706517,1.8007260556783597,1.810411518855537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.06237815700206658,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,280196.60980388673
4151,-0.03689984147304633,0.06045976540804651,-0.046897323005100834,-1.4361502724577004,-0.23900555101420087,-0.15162746250087433,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,-0.15960347829102442,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,251614.57148503273
5272,-0.03868046446201435,0.06045976540804651,-0.04168326621651749,-0.6729205582627941,-0.23900555101420087,-0.09712637968541847,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.15222066160353592,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,264602.8177686192
2977,-0.10879344496692603,-0.044584131171637,-0.06665146486082414,-0.8637279868115206,-1.4288489882515278,-1.0781458703636242,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1875742530740651,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,214247.74711682164
15051,0.03032493103637036,0.1304890297945022,0.10523903444002852,-1.0545354153602473,1.8007260556783597,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.05581320857340622,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,243114.2228042609
3697,-0.03355025461035995,0.06045976540804651,-0.087701374186383,0.4719240130295655,-0.23900555101420087,0.011875785945493267,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.21737976309059107,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,247980.27523432559
6873,0.0025340906613781806,0.06045976540804651,-0.029741317774220295,0.8535388701270187,-0.06902791712315413,0.011875785945493267,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1353115215968592,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,212535.49183892107
12947,-0.015922812194352286,-0.21965729213777618,-0.05282918225471197,1.0443462986757452,0.10094971676789259,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,247074.56483183
1250,-0.01246209472853444,-0.18464265994454834,-0.05282918225471197,-1.2453428439089738,0.9508378862231263,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.6797318981628826,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,294282.7213754084
2530,0.0902952061098276,0.2355329263741857,0.1383990044632667,0.8535388701270187,1.8007260556783597,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.1027658962733607,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,283334.4967156689
15144,-0.1517099202939215,-0.044584131171637,-0.07783520401442998,-0.2913057011653409,-1.0888937204694344,-0.9146426219172565,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.20340981056790539,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,191716.45302043515
1632,-0.07486473107317512,0.025445133214818675,-0.042216473674133954,-0.8637279868115206,-0.748938452687341,-0.5331350422090655,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1529756539397536,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,247204.8171744344
9055,-0.06408208228727055,0.06045976540804651,-0.0485854994156627,-0.8637279868115206,-0.23900555101420087,-0.5331350422090655,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.16199384293043737,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,270794.7140546706
14692,0.0025435700811243865,0.06045976540804651,-0.07517041041843561,0.0903091559321123,-0.23900555101420087,-0.2061285453163302,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.19963660988618342,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,273668.1661394873
6189,0.021252700397594627,-0.18464265994454834,-0.05282918225471197,1.8075760128706517,0.9508378862231263,1.5924071875937136,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.6687615167240076,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,286784.10582545033
3561,-0.1388757503265942,-0.044584131171637,0.12682279488734027,-0.2913057011653409,-0.748938452687341,-0.8056404562863448,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,0.08637462231904793,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,216373.20629186605
11257,0.008559294785227758,-0.18464265994454834,0.2650630632419843,-0.6729205582627941,-0.748938452687341,1.755910436040081,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.28211521385350496,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,242625.9646521004
2079,0.018514517337275348,0.06045976540804651,-0.03261346209877488,-0.8637279868115206,0.10094971676789259,-0.6421372078399772,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.13937831946807266,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,295713.6807040384
8987,0.017458123477702966,-0.18464265994454834,-0.05282918225471197,-0.2913057011653409,1.4607707878962664,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,297336.5522180379
9142,0.13610228107691674,0.20051829418095787,0.10533764046646166,-0.48211312971406745,1.8007260556783597,1.810411518855537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.055952829265499854,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,279968.5497083847
1582,0.004453058216030847,0.1304890297945022,0.2716430008351047,0.0903091559321123,0.9508378862231263,1.7014093532246253,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.29143204238738074,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,262315.0973789846
10719,-0.14756589858513824,-0.044584131171637,-0.06721620832660839,-1.0545354153602473,-0.748938452687341,-0.7511393734708889,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,-0.18837389865760984,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,210411.34434673013
11738,0.11252815283061152,0.20051829418095787,0.1339496761567415,0.0903091559321123,1.8007260556783597,1.810411518855537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.09646589291677006,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,280212.2593519567
12461,-0.1638255478687935,-0.009569498978409164,-0.12074208829540439,-0.8637279868115206,0.44090498454998606,-0.8056404562863448,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.2641635909968645,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,217632.3044771951
11353,0.004165971250216545,0.06045976540804651,-0.033431637208693174,0.6627314415782921,-0.23900555101420087,-0.0426252968699626,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,-0.1405368102746973,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,257515.5143271809
7723,-0.051855926472853794,-0.009569498978409164,-0.14759578595870237,1.8075760128706517,0.7808602523320795,-0.6421372078399772,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,-0.3021869450315706,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,283908.614180227
2164,0.04486046775092553,0.06045976540804651,0.08086386635495378,0.8535388701270187,1.8007260556783597,1.7014093532246253,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.02129931564978862,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,331938.91912688984
1576,-0.12324849591477838,-0.044584131171637,-0.12133211694897425,-1.4361502724577004,-0.748938452687341,-0.8056404562863448,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.2649990390110116,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,210352.15016350397
2736,0.014634185515577729,0.06045976540804651,-0.024698918958404793,-1.2453428439089738,0.10094971676789259,-0.6421372078399772,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.12817176312627881,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,295545.83012714394
11755,0.04084143597338611,-0.18464265994454834,-0.05282918225471197,-0.6729205582627941,0.9508378862231263,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,233742.5560613509
12349,-0.004074566261414367,0.1304890297945022,0.263062835907489,-1.0545354153602473,0.9508378862231263,1.864912601670993,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.27928300232557973,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,254911.48520590807
9737,-0.005823972665867278,0.1304890297945022,-0.06071532763916734,0.2811165844808389,1.4607707878962664,1.810411518855537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.17916901033961136,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,294673.20586853
8886,-0.10798481681014994,-0.044584131171637,-0.09811192938650823,-1.0545354153602473,-0.748938452687341,-0.9146426219172565,1.8670451265303343,0.1319321577648046,1.6768633785693363,1.408355953017129,-0.23212053477259403,1.7058633940974406,0.9104991960454998,0,0,0,0,0,0,1,0,0,0,1,0,0,201788.71087182683
1523,-0.009317799994508782,-0.18464265994454834,-0.05282918225471197,1.8075760128706517,0.7808602523320795,1.7014093532246253,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,326449.627289028
1209,-0.015321424896962702,-0.18464265994454834,-0.05282918225471197,1.616768584321925,0.6108826184410328,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,245157.9990967741
2140,-0.0725803318241381,0.06045976540804651,-0.076052745969796,2.570805727065558,1.4607707878962664,0.011875785945493267,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.20088594833735088,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,261085.981996148
5646,-0.015781241470277513,0.06045976540804651,-0.062051265766188426,-0.10049827261661429,-0.23900555101420087,0.39338336565368437,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,-0.1810606250069505,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,286621.2020923385
14664,0.040235464897717205,0.20051829418095787,0.08265057546836982,1.0443462986757452,1.8007260556783597,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.023829197159153548,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,266202.1423709345
16125,0.10701392901886227,0.2355329263741857,0.10506860005083216,1.616768584321925,1.8007260556783597,1.755910436040081,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.05557188288331478,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,277153.8012596597
4520,0.02481779002576675,0.09547439760127435,0.04839247575155093,0.2811165844808389,1.8007260556783597,1.810411518855537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.02467838158927322,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,255580.6402201533
3354,0.07940596167199897,0.1304890297945022,0.33033383068178335,0.8535388701270187,0.6108826184410328,1.755910436040081,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.37453501873841816,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,275743.94401795
5764,-0.0194246809988719,0.06045976540804651,-0.03201911222987463,0.8535388701270187,-0.06902791712315413,0.39338336565368437,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,-0.13853675285147363,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,147119.85280451097
1850,0.048196802033577,-0.18464265994454834,-0.05282918225471197,-0.10049827261661429,1.4607707878962664,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,294656.8487854661
8143,0.007811809030425922,-0.18464265994454834,0.2750760854094977,-0.8637279868115206,-1.5988266221425746,1.864912601670993,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.296293100698231,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,232754.8823039305
4434,0.001229448002621676,-0.18464265994454834,-0.05282918225471197,2.3799982985168313,1.2907931540052198,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,290941.5093825845
1684,-0.2231878312514644,0.025445133214818675,-0.22343347557534227,-1.2453428439089738,0.6108826184410328,1.1018974422546106,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,-0.40956892860878175,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,221404.05354802124
13653,-0.25560280494818843,0.025445133214818675,-0.18527280142911942,-1.0545354153602473,-0.748938452687341,-0.9691437047327124,1.6389527894224891,-0.1532648974984999,0.12424318560359383,1.2002870545555147,-0.35553551982247433,3.7885675230875617,0.9104991960454998,0,0,0,0,0,1,0,0,0,0,1,0,0,190663.0849069398
14751,0.0386542818495967,-0.21965729213777618,-0.05282918225471197,-1.2453428439089738,0.9508378862231263,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,305614.7823140898
12719,0.008641265901233302,0.1304890297945022,0.011673291897939005,0.4719240130295655,1.8007260556783597,1.864912601670993,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.07667071966640794,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,346494.28358580195
11112,-0.04863682840968066,0.06045976540804651,-0.04778766814493876,0.6627314415782921,-0.23900555101420087,-0.0426252968699626,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.16086415787748626,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,280842.6728991288
3556,0.044933914786354494,-0.18464265994454834,0.2873559155021033,1.8075760128706517,0.7808602523320795,1.7014093532246253,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.31368066247656073,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,277487.6202538834
13024,-0.00798066635864389,-0.18464265994454834,-0.05282918225471197,1.0443462986757452,1.4607707878962664,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,276667.9983615997
2269,-0.1723874792099256,-0.044584131171637,-0.12122710680929759,-0.8637279868115206,-1.4288489882515278,-1.1871480359945359,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.2648503504479606,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,198316.4595214084
12754,0.02685387285233955,0.025445133214818675,0.2594632041478407,1.235153727224472,0.6108826184410328,1.810411518855537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.2741861223909126,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,316085.4657215888
10640,0.018694310112936836,-0.18464265994454834,-0.05282918225471197,0.8535388701270187,0.9508378862231263,1.810411518855537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,266599.17815004056
16181,0.024846939058909643,-0.18464265994454834,-0.05282918225471197,-0.2913057011653409,-1.0888937204694344,1.6469082704091693,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1680026636531311,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,322147.208461252
14318,0.00726182671483497,0.06045976540804651,0.006089436161373976,-0.48211312971406745,1.8007260556783597,-0.4241328765781537,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.08457715125777567,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,251249.36573950012
12410,-0.11501730328011703,-0.044584131171637,-0.05320412931249658,-0.10049827261661429,-0.748938452687341,-0.8601415391018007,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.16853356799640523,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,235038.0514041409
10841,-0.016514241670275,0.06045976540804651,-0.06006536881066218,-1.2453428439089738,-0.23900555101420087,-0.09712637968541847,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.17824870450485805,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,220991.60209991317
14909,0.04006426903287911,0.025445133214818675,0.09901990591138643,-0.2913057011653409,1.8007260556783597,1.755910436040081,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,0.04700726576445387,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,321914.58568777936
13506,-0.10382853813879937,-0.044584131171637,-0.05250072584206913,-0.2913057011653409,-1.0888937204694344,-1.0781458703636242,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.1675375874979036,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,210821.2749393644
11549,-0.18303642088492086,-0.044584131171637,-0.053035676104817436,-0.6729205582627941,-1.4288489882515278,-1.0236447875481682,-0.581588489972575,0.5312080351334308,-0.3373466014943296,-0.25619523467578575,-0.16829504755001545,-1.0679502722295955,0.9104991960454998,0,0,0,0,1,0,0,0,0,0,1,0,0,200163.44919865738
